19900102	94.75	98.12	94.5	98	7041600
19900103	98.75	99.5	98.37	98.87	9464000
19900104	99	100.37	98.87	100	9674800
19900105	99.87	101.62	99.5	99.75	7570000
19900108	99.25	100.87	99.25	100.37	4625200
19900109	100.5	101.25	99.37	99.37	7048000
19900110	99.5	100	98.62	99	5945600
19900111	99.5	100.37	99.37	99.87	5905600
19900112	98.62	99.25	97.62	97.87	5390800
19900115	97.62	98.37	97.25	98.12	4035600
19900116	97.5	100.37	97.5	100.12	8220400
19900117	100.37	100.87	98.37	98.87	8926000
19900118	98	99.62	97.62	99.5	6926400
19900119	99.75	99.87	98.5	98.62	6594800
19900122	98.75	99.12	96.5	96.62	6882800
19900123	97	98.25	96.62	96.75	5922800
19900124	95.75	97.87	95.5	97.5	9820400
19900125	97.87	97.87	95	95.87	6792400
19900126	96.12	97.25	95.12	96.87	7345600
19900129	97.37	97.75	95.5	97.25	5153600
19900130	97.37	97.62	95.75	97.25	8646800
19900131	98	98.62	97.62	98.62	8452000
19900201	98.62	99.75	97.75	97.75	6903600
19900202	97.87	98.75	97.87	98.37	6064400
19900205	97.62	99.87	97.5	99.62	5299200
19900206	99.62	101.37	98.62	101	10808000
19900207	100.75	103.75	100.62	103.12	12057600
19900208	103.62	103.87	101.87	102.75	7932000
19900209	102.87	103.25	102	102.5	5061600
19900212	102.37	102.37	100.62	101.12	4766400
19900213	101.87	103.25	101.25	103.25	7168400
19900214	103.37	104.25	103.25	103.75	6006800
19900215	104.12	104.62	103.75	103.75	5704000
19900216	104.5	104.5	103.37	103.5	8805600
19900220	102.62	103.12	102.25	102.87	5599600
19900221	102.25	105.12	102	104.87	8096400
19900222	105	105.5	103.25	103.25	9185600
19900223	102.75	103.87	102	102.62	6251600
19900226	103	104.12	102.5	104	5486000
19900227	104.12	105.5	103.62	103.75	6890800
19900228	103.62	104.62	103.12	103.87	5761200
19900301	103.75	104.37	103.37	104	4490800
19900302	104	105.37	104	104.87	5690000
19900305	104.87	105.87	104.62	105	5509200
19900306	105.25	105.75	104.25	105.75	5100800
19900307	106	106.25	105.25	105.5	6158400
19900308	106	107.37	106	107	6947600
19900309	107	107.37	106.25	106.5	7003200
19900312	106.5	107.75	106.25	107.75	6051200
19900313	107.5	108.25	106.25	106.25	8300800
19900314	106.87	107	105.62	106.25	4990800
19900315	106.62	107.37	106.5	107	5328000
19900316	107.75	108.75	107.37	108.62	10296400
19900319	108.12	109.12	107.37	109	6428800
19900320	108.87	109.37	107.87	108	7406400
19900321	108.5	108.5	107.12	107.25	3389200
19900322	107	107.5	105.5	106.5	4801200
19900323	106	106.12	104.87	105	4597600
19900326	105.5	105.75	104.12	104.12	3350000
19900327	103.62	104.75	103.37	104.5	5292800
19900328	104.25	105.87	103.75	105.87	5824400
19900329	106	106.87	105.75	106	5656800
19900330	106.37	106.75	105.62	106.12	5704000
19900402	105.12	105.87	105	105.87	5193200
19900403	106	106.75	106	106.62	4201600
19900404	106.62	107.75	105.87	106.5	6864800
19900405	106.75	106.87	105.87	106.12	3473600
19900406	106.25	106.37	105.25	105.87	3009200
19900409	105.62	105.87	105.25	105.5	3131200
19900410	105.25	106.37	105.12	105.87	3739200
19900411	106.12	106.5	105.87	106.37	2580800
19900412	107.12	108	107	107.12	3686400
19900416	110	111.25	110	110.87	16482800
19900417	110.5	111.25	109.87	111.12	7657600
19900418	110.87	110.87	109.5	109.87	6124000
19900419	109.5	110.25	109.12	109.12	6110000
19900420	109.37	109.5	108.25	109.37	6626000
19900423	109	109.5	108.62	109.37	5400800
19900424	109.62	110.37	108.87	108.87	5226400
19900425	109.25	110.12	109.12	109.37	4693600
19900426	109.87	110	108.5	108.75	5529200
19900427	109	109	107.37	107.37	3926400
19900430	107	109.25	107	109	6451600
19900501	109.5	109.62	107.87	108	4664800
19900502	108	109.12	108	109.12	4866400
19900503	109.5	110.12	109.12	109.25	6674800
19900504	108.62	110.62	108.25	110.5	6049200
19900507	110.5	111.37	110.25	110.5	5220800
19900508	110.5	111	110.37	110.75	4962000
19900509	110.75	111.25	110.37	111.25	4860000
19900510	111.37	112.87	111.25	112.37	7253200
19900511	113.62	114.5	113	114	10189200
19900514	114.12	115.5	114	114.25	9242400
19900515	113.87	115.62	113.75	115.62	5944000
19900516	115.25	115.75	114.62	115.37	7046000
19900517	115.87	116.25	115.12	116.12	6090400
19900518	115.87	116.25	115.25	115.37	7080800
19900521	115.12	117.37	115.12	117	6942400
19900522	117.5	117.75	116.62	117.75	7734400
19900523	117.5	118.75	117.25	118.75	6812400
19900524	118.75	118.87	117.87	118.75	5781200
19900525	117.62	118	116.12	116.25	4594800
19900529	117	119.87	116.75	119.75	7840400
19900530	120	122.12	119.62	120.87	11428000
19900531	119.75	120.87	119.5	120	7963600
19900601	120.5	120.75	119	119.5	6168000
19900604	119.5	120.87	119.25	120.37	5193200
19900605	120.5	121.87	120.12	120.75	9407600
19900606	120.37	122.25	120.37	120.62	6174000
19900607	121.25	121.5	119.75	120.62	5949600
19900608	120.87	120.87	118.62	118.75	5725200
19900611	118.62	120.25	118.62	119.87	4326800
19900612	120.12	120.87	119.25	120.25	5504800
19900613	120.5	122.12	120.25	121.37	8964000
19900614	121.25	121.87	120.12	120.87	6793200
19900615	120.37	121.25	120.12	120.37	8447600
19900618	120.25	120.75	118.62	118.62	5968000
19900619	118.87	119.12	117.87	118.75	5782400
19900620	118.75	119.12	117.25	118	4044800
19900621	118	119.12	117.5	119.12	4004800
19900622	119	119.5	116.25	116.25	4800400
19900625	116.62	117.25	116.5	116.62	4504800
19900626	117.62	118	116.5	116.75	5017600
19900627	116.87	118.12	116.75	118	4606800
19900628	118.25	118.37	117.5	117.62	3215200
19900629	117.62	118.12	117.37	117.5	3414800
19900702	117.5	118.75	117.37	118.5	3664000
19900703	118.62	118.75	117.62	117.62	2336400
19900705	117.5	117.62	116.87	117.37	3399200
19900706	117.12	118.5	117	118	2834400
19900709	118.12	119.25	117.87	119	3667200
19900710	119.25	119.75	117.75	117.75	4976000
19900711	118.12	119.25	117.87	119.12	4100000
19900712	119	120.37	118.75	120	6945600
19900713	120.62	122.12	120.25	121	8621600
19900716	122	123.12	121.25	122.37	8924400
19900717	122.5	122.5	119.87	120.75	6742800
19900718	120.87	121.62	119.87	119.87	6736400
19900719	119.62	120.12	118.75	120	5743200
19900720	120.12	120.25	117.5	117.62	7034400
19900723	117.75	117.75	114.12	115.87	8573200
19900724	115.87	116	113.62	114.75	6158000
19900725	114.5	115.5	114.25	114.75	5458800
19900726	114.62	114.62	112.25	113.12	5483600
19900727	112.75	112.75	110.62	111.37	7385200
19900730	110.75	112.37	110.5	112.12	5922800
19900731	112.37	112.87	110.62	111.5	5477200
19900801	111.87	112.37	110.62	111.62	6841200
19900802	109	110.75	109	109.75	7474800
19900803	109.25	109.5	103.75	108.12	14196800
19900806	103.87	104.37	102.5	103.87	9140000
19900807	104.62	105	102.5	103	8947200
19900808	103	103.87	102.87	103.12	7539200
19900809	103.5	103.87	103	103.25	5054800
19900810	103.25	103.62	101.5	102	5794000
19900813	101.5	104	101	103.75	6331200
19900814	103.62	105.12	103.12	104.37	6623600
19900815	105.12	105.25	104.5	105	6059600
19900816	104.25	105.75	103.75	103.75	8125600
19900817	103	103.37	100.75	101.37	10562400
19900820	102	102.75	101.87	102.25	4955200
19900821	100.62	101.75	99.75	100.5	9559600
19900822	100.75	101	98.87	99	7892000
19900823	96.75	98.37	96.5	96.87	9709600
19900824	98.5	101	97.87	100.37	8158400
19900827	103	104.37	102.75	104.37	6300400
19900828	103.87	104.12	103.37	103.62	3872400
19900829	103.5	104.37	102.75	103.87	4578800
19900830	103.87	104.12	101.37	101.75	4320400
19900831	101.62	101.87	100.37	101.87	3541600
19900904	101	102.62	100.75	102.5	4802000
19900905	102.87	103.87	102.25	102.5	5810400
19900906	102.87	103.5	101.5	102.37	5388000
19900907	101.87	105.5	101.87	105.5	6538800
19900910	106.5	107.62	105.5	105.87	6437600
19900911	106.37	107.75	105.87	107.5	5752800
19900912	108.37	108.37	107.12	107.87	4771600
19900913	107.75	107.75	104.75	105	4308000
19900914	104.87	105	103.62	104.37	5390400
19900917	104.25	105.75	104.12	105.12	3579600
19900918	105.25	107.62	105.12	107.25	6796800
19900919	107.87	109.25	107.5	108.37	8756400
19900920	108.12	109	106.62	107.87	4854000
19900921	107.62	107.87	105.5	106.75	8846000
19900924	106.25	106.25	104.5	105	7974800
19900925	105.25	106.5	104.87	106.37	6181200
19900926	106.5	106.75	104.25	105.37	6977600
19900927	105.75	106.62	102.87	104.37	6756400
19900928	103.12	107.12	102.87	106.37	7900400
19901001	107.12	109.5	107.12	109	7405200
19901002	109.5	110.37	108.25	108.25	7572400
19901003	108.25	109	107.12	107.37	4406800
19901004	107.37	108.25	106.37	107.87	4648000
19901005	106.5	109	106	108.25	6280000
19901008	108.75	109.5	108.62	109.5	3605200
19901009	108.37	108.62	105.37	105.37	5674400
19901010	105.62	106.62	102.87	103.5	9034400
19901011	103.75	103.87	99.75	101	12455200
19901012	101.75	102	99.5	100.25	9232400
19901015	100.62	100.87	96.25	99.25	12485600
19901016	99.37	100.37	98.25	99.37	6760800
19901017	99.5	101.62	99.37	100.75	5321200
19901018	102	105.37	101.75	105.37	7466000
19901019	105.25	109	104.62	107.62	10602400
19901022	107.62	108.75	106.5	107.75	7673200
19901023	107.37	108.25	106.62	106.75	5082800
19901024	106.75	109	106.75	108.62	6477600
19901025	109	109.25	106.62	108.12	6368000
19901026	107.37	107.5	106.5	106.87	4984400
19901029	106.5	107.87	105.12	106	5254400
19901030	106.12	106.87	104.87	106.37	6556000
19901031	106.5	106.62	104.75	105.5	5810000
19901101	105.37	107.37	104.87	107.25	4935600
19901102	107.25	108.62	107.25	108.37	7161200
19901105	107.37	108.12	106.5	107.87	4834800
19901106	107.87	109	107.62	107.87	6374000
19901107	108	108.25	106.25	106.5	5603200
19901108	106.5	107.62	106.25	107.5	6476800
19901109	108.5	110.25	107.87	110.25	9096800
19901112	110.87	113.25	110.75	113	14173200
19901113	113	113.5	112	112	8526000
19901114	112.5	114	112.5	113.5	7875600
19901115	113.25	113.62	112.5	112.62	6158800
19901116	113	114.12	112	113.62	9078800
19901119	114.12	114.87	114	114.75	7443200
19901120	114.75	115.12	113.25	113.37	8001200
19901121	113.25	114.12	112.37	114.12	5251600
19901123	113.87	114.25	112.62	112.62	1862000
19901126	112	114.25	111.62	113.87	4661600
19901127	113.87	114.12	112.62	113.5	6126000
19901128	113	113.87	112.37	112.37	5276800
19901129	112.5	112.87	111.62	112	4782800
19901130	111.62	114.5	111.25	113.62	7217600
19901203	114.5	114.5	113	113.37	6280800
19901204	113.37	115	113	114.75	5831600
19901205	114.12	114.87	113.75	114.62	5938000
19901206	115.87	116	111.25	111.5	13558400
19901207	111.5	112.87	110.75	112.5	7637600
19901210	112.25	113.75	112.12	113.37	4695200
19901211	113	113.12	112.37	112.87	3991600
19901212	112.87	114.5	112.62	114.37	5887600
19901213	114.37	114.62	112.87	112.87	4372400
19901214	112	112.5	111	111.25	5740800
19901217	110.87	111.75	110.62	111.5	3819600
19901218	111.5	113.5	111.5	113.5	6467200
19901219	113	114	112.12	112.75	9855600
19901220	112.25	114.62	112.25	113.75	7584000
19901221	114	114.37	113.37	113.87	8338400
19901224	113.87	114.25	113.75	113.87	1365200
19901226	114	114.25	113.5	113.5	1587200
19901227	113.25	113.87	113	113.62	2856400
19901228	113.62	113.87	113.25	113.37	2912800
19901231	113.37	113.5	112.87	113	1845200
19910102	112.87	113.75	112.12	112.12	4150800
19910103	112.37	113.87	112.25	112.5	5229600
19910104	112.75	113	111.87	112.12	4340400
19910107	111.37	111.87	110	110.25	4757600
19910108	110.37	110.37	108.75	109	6862000
19910109	109.75	110.75	106.75	106.87	8312000
19910110	107.62	108.37	107.25	108.37	3848000
19910111	107.87	108.25	107.75	108.12	2434800
19910114	106.87	107.12	105.5	106.75	6986000
19910115	106.87	107.75	106.75	107.5	4672400
19910116	107.25	109.25	106.62	109.12	6324000
19910117	115	116.12	114.25	115.75	17321600
19910118	115.25	118.25	114.87	117.62	18370000
19910121	116.75	120.12	116.62	119.62	8806000
19910122	119.37	119.62	117.75	118	7854800
19910123	117.87	120.12	117.87	119.25	8844000
19910124	120	121.62	119.87	121	11364800
19910125	121.12	122.62	120.5	122.62	9764400
19910128	122.5	125	122.37	124.25	9913200
19910129	124.12	125.37	123	124.5	7796800
19910130	124.75	127	124.62	127	10097200
19910131	126.62	127.12	126.25	126.75	6873200
19910201	126.5	127.62	125.62	126.87	7676400
19910204	126.25	127.62	125.62	127.37	6212400
19910205	127.25	128.5	127	128.5	8708400
19910206	128.13	130	128	129.88	9678400
19910207	130	131	128.38	128.5	10128000
19910208	128.88	129.88	128.25	129.5	7006800
19910211	129.88	132.5	129.63	132.38	7461200
19910212	131.5	133.88	131.5	132.75	9489600
19910213	132.38	135	132.25	134.63	7695200
19910214	134.88	136.25	133.88	135	9941600
19910215	135.5	137.88	135.38	137.38	10955600
19910219	137.25	139.75	137	139.5	9112400
19910220	138.25	138.75	137.88	137.88	7416800
19910221	138	138.25	135.5	135.5	6262000
19910222	135.63	137	132.63	133.25	9536400
19910225	134.25	135.13	132.13	133.63	7578800
19910226	132.75	133	129.75	129.75	8908400
19910227	130	130.88	128.13	130.88	8164800
19910228	131.25	131.5	127.5	128.75	8634000
19910301	128.25	131.5	128.13	131	7432400
19910304	131.25	132.5	129.88	130.63	4758400
19910305	130.63	135	129.88	133.5	9935600
19910306	134.38	134.88	132.63	132.88	8124000
19910307	132.75	133.75	131.63	132.5	4770400
19910308	133.13	133.63	131	131.25	5936000
19910311	130	130.5	128.75	129.13	7217600
19910312	128.88	129.25	126.5	127	8627200
19910313	127	129.63	126.75	129.13	6017600
19910314	129.25	130.75	126.5	128.13	7779600
19910315	127.75	127.75	126.25	126.62	10766000
19910318	126.37	128.13	126.25	127.87	5965200
19910319	118.75	119	115	115.12	25338400
19910320	115	115.37	113.5	114.12	16028400
19910321	114.75	115	111	111.87	12931200
19910322	112	112.62	111.25	111.62	11433200
19910325	111.87	113.62	111.75	113.5	6387600
19910326	113.5	114.62	113.37	113.87	5503200
19910327	114.37	114.62	112.5	112.87	6818800
19910328	114	114.37	112.87	113.87	6475200
19910401	113.87	114.25	111.87	112.25	5692000
19910402	112.5	113.5	111.12	113.25	9072400
19910403	113.37	114.25	113	113.12	7363600
19910404	113.62	114.75	112.12	113.5	7753200
19910405	114.12	114.5	112.5	112.62	6080400
19910408	112.37	113.5	112	113	3860400
19910409	112.75	113.37	111	111.25	5395600
19910410	111.37	111.62	110	111.25	7698800
19910411	111.12	111.87	110.12	110.62	8858800
19910412	111	111	108.12	108.5	14222000
19910415	108.25	108.37	105.62	106.87	12107200
19910416	107	109.25	106.75	109.25	8346800
19910417	109.62	110.75	109.25	109.87	8356000
19910418	110	110.75	109.37	109.75	5855200
19910419	109.25	110.25	109	109.5	8437200
19910422	108.75	109.37	108.12	108.5	6281600
19910423	109	109.12	107.87	108.37	3728400
19910424	108.37	108.87	108	108.25	5768400
19910425	108.37	109.12	107.62	108	4485600
19910426	108	108.25	107.25	107.37	4094000
19910429	107.75	107.87	104.62	104.87	7418000
19910430	105.5	105.5	102.12	103	13152800
19910501	102.5	104.5	102.12	104	7776800
19910502	103.75	106	103.75	105.87	6088400
19910503	105.5	106.5	102	103.62	12892400
19910506	102.37	103.62	102.37	103.37	4376000
19910507	103.37	103.5	101.87	101.87	5144400
19910508	102.12	104	101.75	103.75	5536000
19910509	104.25	105.87	104.12	105.87	6174000
19910510	105.87	106	103	103.37	5457600
19910513	103.62	106	103.25	105.87	5138400
19910514	105.5	106.25	104.62	106	7864800
19910515	105	105.12	101.25	102.75	10705600
19910516	103.75	104.25	103	104.12	5453200
19910517	103.62	104.62	103.5	103.75	8452400
19910520	104.12	104.25	103.12	103.25	3162800
19910521	103.62	104.25	100.5	101.5	6700800
19910522	102.25	104.62	102	104.62	8968400
19910523	104.5	104.62	103.75	104.62	5525200
19910524	104.62	105.12	104.5	105	3820400
19910528	105.25	105.37	103.62	105.12	5766800
19910529	104.62	104.62	103.75	104.12	6608800
19910530	103.62	105.12	103.62	104.37	5716400
19910531	104.37	106.5	103.75	106.12	7060000
19910603	106	107.37	105.75	106.37	5287200
19910604	105.62	106	104.62	105	4880400
19910605	105.37	105.5	103.12	103.25	5948800
19910606	103.12	103.62	102	103	5416800
19910607	102.87	103	101.37	102	7041600
19910610	102.37	102.75	102.12	102.37	3941200
19910611	102.75	103.5	102.12	102.25	4547600
19910612	101.87	102	100.62	101.5	7518800
19910613	101.37	101.37	100.12	100.62	7584400
19910614	101.37	101.62	99.87	100.37	9448000
19910617	99.62	100	99.5	99.5	652800
19910618	99.75	101	99.75	100.87	6945600
19910619	100.25	101.25	100	101	8331200
19910620	98.75	99.25	97.12	99.12	16344000
19910621	99.25	100	99.12	99.62	12577200
19910624	99.12	99.62	98.25	98.37	9382400
19910625	98.62	99.62	98.25	99.37	6861200
19910626	99.12	99.37	98.12	98.62	6804000
19910627	98.75	98.75	97.37	97.62	7252400
19910628	97.25	97.75	96.62	97.12	7086400
19910701	97.62	98.62	97.37	98.37	5378400
19910702	98.25	99.37	98.12	99.12	4838400
19910703	98.75	98.87	98.12	98.12	3868400
19910705	98.12	99.25	97.87	98.62	3140000
19910708	98	100.5	97.75	100.5	5562000
19910709	100.37	100.87	99.25	99.5	5046800
19910710	99.87	100.37	98.5	98.75	5210000
19910711	98.87	99	98	98.25	4749200
19910712	99	99.75	98.25	99.37	5621600
19910715	99.5	99.87	99.25	99.25	3411200
19910716	99.5	99.5	96	96.62	8803200
19910717	96.25	96.87	96.12	96.25	6188800
19910718	96.62	98.37	95.62	98.25	9436800
19910719	100	100.87	98.5	100.5	10291600
19910722	101	102.12	100.87	102	7309600
19910723	102.75	103	100.62	100.62	5252800
19910724	100.75	101.37	100	100.75	4326400
19910725	101.25	101.62	100.5	100.5	3378000
19910726	100.62	101	100.12	100.5	2560800
19910729	100.5	101.37	100.37	101.37	3324400
19910730	101.75	102	100.37	101.62	4320400
19910731	101.87	102.12	101.12	101.25	3488400
19910801	101	101.75	100.75	101.25	3612000
19910802	101.5	101.62	100.25	100.37	3568800
19910805	100.37	101.25	100.37	101	4984800
19910806	100.25	100.75	99.62	100.37	5603600
19910807	100.37	100.5	99	99	4641200
19910808	99.12	99.75	99	99.25	4236800
19910809	99.25	99.62	98.75	98.87	3362000
19910812	98.87	99.5	98.62	98.62	3134000
19910813	99	99.87	98.37	99	5090800
19910814	99.37	99.37	98.37	98.5	4486000
19910815	98.5	99	98.12	98.37	3213200
19910816	98.37	98.62	96.5	96.5	6723600
19910819	93.25	95.62	92	95	12080400
19910820	96.25	96.25	95.12	95.75	6522800
19910821	96.12	96.37	94	95.62	11312400
19910822	95.62	96.37	94.12	94.37	8662000
19910823	94.37	96.12	94.37	94.87	6816400
19910826	95.12	95.62	94.75	95.12	3581200
19910827	95.25	95.62	94.62	95.25	5034400
19910828	95.12	95.25	94.25	94.5	6466800
19910829	94.75	95.87	94	95.5	8977200
19910830	95.75	97.12	95.75	96.87	5368400
19910903	97.75	98.87	97.62	98	6633600
19910904	98.37	99.25	97.62	98.62	6405600
19910905	98.62	99.12	97.62	98.25	3978000
19910906	98.25	99.62	97.75	99.37	5224400
19910909	99.5	101.12	99.5	101	4731600
19910910	101.25	101.25	99.25	99.62	6790400
19910911	100	101.37	99.62	101.37	6351600
19910912	102.37	104	102.25	104	8956400
19910913	103.62	103.75	101.5	102.87	7562000
19910916	102.87	104.37	102.87	103.62	7364400
19910917	103.37	104.87	103.25	104.87	5577200
19910918	104.5	105.5	104.5	105.37	5658400
19910919	105.37	106.37	104.75	104.87	6975200
19910920	104.87	105.12	104	104.25	7539200
19910923	104.25	104.62	104.12	104.62	3130400
19910924	104.87	105.87	104.12	105.87	5996800
19910925	105.62	105.75	104.75	105	3209200
19910926	104.5	105.75	104.25	104.87	3786800
19910927	104.62	105.37	102	102.25	6364400
19910930	102.37	104.25	101.25	103.62	4936400
19911001	103.62	103.75	102.5	102.62	2809200
19911002	102.5	102.5	100.75	101.12	4178800
19911003	100.87	101	99	99	5180000
19911004	99.12	99.62	98.12	98.25	5280800
19911007	98.37	99.37	98.25	98.87	5110400
19911008	99.12	99.37	97.62	98	5755200
19911009	97.75	98.25	96.75	97.25	7638000
19911010	97.62	99.87	97	99.75	5668800
19911011	100	100.5	99.5	99.87	3574400
19911014	99.25	101.62	99.12	101.25	3164000
19911015	101.87	104.75	99.75	104.25	12134400
19911016	103.75	103.75	101.37	101.62	8103600
19911017	101	101.25	99.37	99.87	6527600
19911018	100	100.37	99.62	100.37	5262800
19911021	100.25	101	99.87	100.25	3765200
19911022	100.25	100.5	98.5	98.5	4621600
19911023	98.62	98.75	97.25	98.5	6324000
19911024	98	99.12	97.62	98.25	3886400
19911025	98.25	98.62	97.5	98	3980400
19911028	98.25	98.62	98	98.25	3588800
19911029	98.37	99.37	97.5	98.87	4721600
19911030	99	100.25	98.87	100.25	6108400
19911031	100.12	100.37	98.25	98.25	4530000
19911101	98.37	99.37	97.75	98.37	8552000
19911104	97	97.75	96.62	97	4563600
19911105	97.25	97.75	96.62	96.62	4686400
19911106	96.75	97.25	96.37	96.62	4031200
19911107	98.37	100	98.25	99.87	7596800
19911108	101	101.37	100	100.25	5540000
19911111	100.12	100.75	99.87	100.12	2657200
19911112	100.25	100.62	99.12	99.37	4600000
19911113	98.62	99.12	98.37	98.87	3690400
19911114	99.12	100.12	98.37	100	4410000
19911115	100	100.12	96	96.25	7829200
19911118	96.87	97.75	96.25	97.25	6846000
19911119	96.62	96.75	95	96.5	8497200
19911120	97	97.37	95.37	95.5	5392800
19911121	95.12	96.75	95.12	95.37	6108000
19911122	95.37	96	94.62	94.75	5471200
19911125	95	95.62	94.62	95.12	4254000
19911126	95.62	98.12	94.62	97.87	7790800
19911127	96.62	97.12	94.12	94.25	7215600
19911129	93.87	93.87	92.37	92.5	6569600
19911202	91.12	92.37	90.62	92.25	9391200
19911203	91.75	92.12	91	91.25	6254400
19911204	91.37	91.5	90	90	9360000
19911205	90.12	91.12	90.12	90.25	7571200
19911206	90	90.25	89	89	10786400
19911209	89.37	89.75	84.62	85.12	15580400
19911210	85.37	86.5	83.5	86.25	20028000
19911211	87	87.87	85.62	87.75	10360800
19911212	88.5	89.25	88	88.62	8372400
19911213	88.75	88.87	87.25	88	7117200
19911216	87.75	88	86.75	86.87	5168400
19911217	86.75	87	85.25	85.5	5928000
19911218	85.5	86.87	84.87	86.25	7624000
19911219	85.62	85.87	84.5	84.87	7609600
19911220	86	86.25	85	85.75	12893200
19911223	85.87	88.5	85.5	88.25	9367200
19911224	88.25	90	87.87	88.25	6876800
19911226	88.25	88.87	87.5	88.25	4915200
19911227	88.37	89.62	88.37	89.37	6164000
19911230	89.75	90.75	89.12	90.37	7784800
19911231	90.12	91.12	88.87	89	7626000
19920102	89	90.62	88.87	90.25	7123600
19920103	90.25	91.12	90	90.37	5802400
19920106	91	93.12	90.87	92.25	8794000
19920107	92	94.75	91.87	94.62	7892000
19920108	94	95	92.25	92.37	10063600
19920109	92.62	94.25	91.25	91.25	8160400
19920110	91.37	92.5	90.62	90.87	6446000
19920113	90.75	90.87	89.75	90.25	5333200
19920114	90.37	92.5	90.25	92.37	5353600
19920115	94	95.75	93.5	95.37	12415600
19920116	95.12	97.12	95	95.5	9012800
19920117	95	98.12	92.62	96.37	14328000
19920120	96.25	96.37	95.25	95.25	4839600
19920121	95.25	95.5	92.87	92.87	5705600
19920122	92.87	95.62	92.87	95.62	5093600
19920123	95.5	95.87	93.25	93.5	5356800
19920124	93.62	94.25	93.12	93.12	4221200
19920127	93.5	94	93.37	93.75	2872000
19920128	93.87	94	92.87	93.25	3914000
19920129	92.75	94.12	91.62	91.87	5754400
19920130	92.12	92.5	91.37	91.75	4190400
19920131	91.87	92	90	90	5962000
19920203	90	91.37	89.25	91.37	6077200
19920204	91.12	92.25	90	92.25	6010400
19920205	91.75	92.12	91	91.25	6530000
19920206	90.37	90.87	89.62	89.87	5606800
19920207	90	90.37	88.62	89.25	6896800
19920210	89.62	89.87	89.12	89.75	3783200
19920211	89.75	90.87	89.75	90.25	4522800
19920212	90.5	92.37	89.87	92.12	6326000
19920213	92.75	93.25	90.12	90.75	7816000
19920214	90.5	91.12	89.5	89.75	5180400
19920218	90	91.12	89.12	89.62	5258000
19920219	90	90.75	89.37	89.62	4593600
19920220	89.75	90.62	89.12	89.75	5452800
19920221	89.75	90.37	89.25	89.87	5784400
19920224	89.87	90.25	88.75	89.37	4226000
19920225	89.25	89.25	88.12	88.25	6319200
19920226	88.37	88.62	87.62	88.25	6221200
19920227	88	88.37	87.5	87.75	5926400
19920228	88.37	88.62	86.62	86.87	6988800
19920302	86.87	87.75	86.25	87.5	5765600
19920303	87.62	88.62	87.12	88.25	6309200
19920304	88.25	89.62	87.37	87.37	7210000
19920305	86.75	88.12	86.5	86.62	6630800
19920306	86.75	87.25	86	86.37	7251200
19920309	86.37	87.37	85.12	87.37	6315200
19920310	87.75	88.37	87.5	87.87	5055200
19920311	87.87	88.37	87.12	87.75	4870400
19920312	87.62	89.12	87.62	89.12	5398800
19920313	90.25	90.25	89.12	89.62	5373600
19920316	89.25	89.62	88.25	88.75	3903200
19920317	88.75	88.87	87.37	87.62	5886800
19920318	87.37	88.5	87.25	87.5	4292400
19920319	85.87	87.12	85.62	85.87	7691600
19920320	85.87	86.62	85.75	86.12	7849600
19920323	86	86.75	85.62	85.62	4996000
19920324	85.75	86	85	85.25	7334000
19920325	85.12	86	84.75	85.12	5261200
19920326	85.37	85.37	84.12	84.12	6360400
19920327	84	84.37	83.12	83.25	8572400
19920330	83.37	83.87	83.12	83.37	5402000
19920331	83.37	84.87	83.37	83.5	6479200
19920401	83.5	83.5	82.75	82.87	7874400
19920402	83.25	83.5	81.87	82.25	8291200
19920403	82.12	82.37	81.75	81.75	6910000
19920406	82	83.12	81.62	83.12	5685200
19920407	83.37	84.87	82.25	82.37	7705600
19920408	82.62	85	82.62	84.87	12080400
19920409	85.37	85.87	84.62	85.12	9102400
19920410	85.62	86.12	84.5	86	8211600
19920413	86.12	87.5	85.87	87.5	6849200
19920414	89.5	89.75	88	88.25	13266400
19920415	88.75	88.87	87.62	88.5	8862400
19920416	88.5	88.62	87.5	88.62	8252400
19920420	88.5	89.75	88.25	89.5	7171200
19920421	89.62	90.25	89.5	90	8468800
19920422	89.87	90.12	89.62	90.12	5299600
19920423	90	90.62	89	89.25	5901600
19920424	89.12	89.25	88.12	88.12	3972400
19920427	87.87	88.75	87.75	88.12	4003600
19920428	88.12	88.5	87.37	88.5	4435600
19920429	88.87	88.87	87.75	88.12	5074400
19920430	88.5	90.75	88.25	90.75	6727600
19920501	91.25	92.12	90.37	90.62	8297600
19920504	92.5	93	92.12	92.5	9364800
19920505	92.5	94	92.37	93.87	8179600
19920506	94	94.12	93.12	93.37	8116400
19920507	92.75	94.12	92.75	93.75	7582800
19920508	94.12	94.25	93.12	93.12	5698800
19920511	93.5	94.37	93.37	93.87	6591200
19920512	93.75	93.87	93	93.5	5132000
19920513	93.5	93.62	92.37	92.37	5552800
19920514	92.12	92.25	91	91.75	5878000
19920515	91.37	92.12	91.12	91.62	6408400
19920518	91.62	91.87	90.5	90.75	4679600
19920519	90.87	92.5	90.62	92.5	4916000
19920520	92.37	92.75	91.5	91.62	4626000
19920521	91.37	91.62	90.62	91.5	3735600
19920522	91.5	92.25	91.25	91.75	3357600
19920526	91.25	91.5	90.37	90.5	3876400
19920527	90.37	91	90.12	90.87	3630000
19920528	90.87	91.5	90.37	91.12	3252000
19920529	91.37	92	90.75	90.75	4138800
